ID,TITLE,RELEASE_DATE,IMAGE_URL
30097,Avengers: Prime (2010) #4,2010-11-10,/i/mg/5/d0/5a204732b5cb8
30129,Marvel Adventures Super Heroes (2010) #8,2010-11-10,/i/mg/9/30/60803bf4cd4b8
37874,Avengers: Earth's Mightiest Heroes (2010) #1,2010-11-10,/i/mg/9/e0/4f79ec904d31f
30110,Iron Man Legacy (2010) #8,2010-11-03,/i/mg/3/60/4c646e04261e7
30229,Wolverine (2010) #3,2010-11-03,/i/mg/6/70/589a21f61dc53
33799,Iron Man/Thor (2010) #1,2010-11-03,/i/mg/6/50/4f68c6c17132b
29209,Avengers (2010) #6,2010-10-27,/i/mg/9/10/5a26c0a481c8f
29228,Captain America (2004) #611,2010-10-27,/i/mg/9/20/59c2b0d495c1b
36651,Avengers Vs. Pet Avengers (2010) #1,2010-10-27,/i/mg/9/b0/5c2f7af78137b
36404,Carnage (2010) #1,2010-10-20,/i/mg/e/f0/5984745b72799
30128,Marvel Adventures Super Heroes (2010) #7,2010-10-13,/i/mg/3/80/6066385f8a1a4
30449,Invincible Iron Man (2008) #31,2010-10-13,/i/mg/a/70/58fe4d379c84d
36697,Iron Man by Design (2010) #1,2010-10-13,/i/mg/8/f0/5c015df5f1c25
37365,Iron Man: Titanium (2010) #1,2010-10-13,/i/mg/9/b0/5b632dbad9893
27066,Wolverine Saga (2009) #1,2010-10-06,/i/mg/9/00/4d24ff52b2c07
30109,Iron Man Legacy (2010) #7,2010-10-06,/i/mg/6/f0/4f68d44681f0e
30228,Wolverine (2010) #2,2010-10-06,/i/mg/3/30/589a20105fc37
30096,Avengers: Prime (2010) #3,2010-09-29,/i/mg/2/a0/5a2045e143b45
30420,Hulk (2008) #25,2010-09-22,/i/mg/b/a0/510c3e4fd2d3a
34139,Avengers (2010) #5,2010-09-22,/i/mg/c/20/5a26bd9ae24d4
36775,Marvel Super Special (2010) #1,2010-09-22,/i/mg/9/10/5c1ad6461ff41
30448,Invincible Iron Man (2008) #30,2010-09-09,/i/mg/4/90/58fe45394990e
30316,Amazing Spider-Man (1999) #641,2010-09-08,/i/mg/2/60/580fafe0bde8c
35033,X-Men: To Serve and Protect (2010) #2,2010-09-01,/i/mg/9/c0/50b38a89ec3c9
36442,Iron Man 2: Agents of S.H.I.E.L.D. (2010) #1,2010-09-01,/i/mg/a/40/4f68d7c4ad578
29207,Avengers (2010) #4,2010-08-25,/i/mg/5/50/5a26bc00c0680
30093,Age of Heroes (2010) #4,2010-08-18,/i/mg/7/70/56afb296896a9
34118,Amazing Spider-Man (1999) #640,2010-08-18,/i/mg/3/80/580901e9f214e
30447,Invincible Iron Man (2008) #29,2010-08-11,/i/mg/c/60/58fe2ce431e5a
30095,Avengers: Prime (2010) #2,2010-08-04,/i/mg/9/30/5a2044fbc855e
30107,Iron Man Legacy (2010) #5,2010-08-04,/i/mg/6/30/5b632a45c629b
31158,Avengers: The Origin (2010) #5,2010-08-04,/i/mg/8/d0/5c2e46123bc5c
29877,Wolverine Origins (2006) #50,2010-07-28,/i/mg/3/80/584724c16d5b4
30314,Amazing Spider-Man (1999) #639,2010-07-28,/i/mg/3/50/580900cf761e2
30648,Wolverine Weapon X (2009) #15,2010-07-28,/i/mg/8/f0/51e43e45bc14d
31458,Iron Man: Extremis Director's Cut (2010) #6,2010-07-28,/i/mg/8/a0/5c015f20adc38
29206,Avengers (2010) #3,2010-07-21,/i/mg/6/a0/5a26b9a64288c
30092,Age of Heroes (2010) #3,2010-07-21,/i/mg/f/10/56afb12ce64dc
31457,Iron Man: Extremis Director's Cut (2010) #5,2010-07-21,/i/mg/9/10/5c01c5f80bd92
30446,Invincible Iron Man (2008) #28,2010-07-14,/i/mg/6/90/58fe24c2520f8
30727,Iron Man Noir (2010) #4,2010-07-14,/i/mg/9/40/5b61cf93b2a65
31219,Astonishing Spider-Man & Wolverine (2010) #2,2010-07-14,/i/mg/1/50/5196622688df5
29703,Shadowland (2010) #1,2010-07-08,/i/mg/6/e0/59710e7c8f90a
30106,Iron Man Legacy (2010) #4,2010-07-08,/i/mg/6/40/5b6321f95b7c0
31156,Avengers: The Origin (2010) #4,2010-07-08,/i/mg/9/00/5c2e3d80aa816
26790,Iron Man: Kiss and Kill (2010) #1,2010-06-30,/i/mg/7/20/5a58e8e66c382
29952,Doomwar (2010) #5,2010-06-30,/i/mg/6/70/5a2990ad810f8
31245,Invincible Iron Man Annual (2010) #1,2010-06-30,/i/mg/3/f0/58ff575624e12
31455,Iron Man: Extremis Director's Cut (2010) #4,2010-06-30,/i/mg/8/80/5c015cbae1751
29205,Avengers (2010) #2,2010-06-23,/i/mg/b/b0/5a26b70b47aad
29876,Wolverine Origins (2006) #49,2010-06-23,/i/mg/3/70/584723a68a24c
30105,Iron Man Legacy (2010) #3,2010-06-23,/i/mg/3/30/5b63134b554c7
30647,Wolverine Weapon X (2009) #14,2010-06-23,/i/mg/9/c0/51e43e53d8c9d
31453,Iron Man: Extremis Director's Cut (2010) #3,2010-06-16,/i/mg/6/b0/5c015cf656a89
33566,Age of Heroes (2010) #2,2010-06-16,/i/mg/e/f0/56afaf31b0b7f
30445,Invincible Iron Man (2008) #27,2010-06-09,/i/mg/6/10/58fe1c06017b4
30726,Iron Man Noir (2010) #3,2010-06-09,/i/mg/b/c0/5b61cb0ced840
30094,Avengers: Prime (2010) #1,2010-06-03,/i/mg/8/d0/5a20423f75cea
31155,Avengers: The Origin (2010) #3,2010-06-03,/i/mg/6/d0/5c2e32cc83896
31450,Iron Man: Extremis Director's Cut (2010) #2,2010-06-03,/i/mg/8/60/5c015b1f342bc
29875,Wolverine Origins (2006) #48,2010-05-26,/i/mg/6/f0/5847229f0ffc4
30646,Wolverine Weapon X (2009) #13,2010-05-26,/i/mg/9/d0/51e43e6394fcf
31449,Iron Man: Extremis Director's Cut (2010) #1,2010-05-26,/i/mg/5/b0/5c015b5ab3762
29195,Avengers (2010) #1,2010-05-19,/i/mg/5/d0/5a26b363b12d7
30090,Age of Heroes (2010) #1,2010-05-19,/i/mg/f/70/56afac804fff2
30444,Invincible Iron Man (2008) #26,2010-05-19,/i/mg/6/b0/58fe12991c1d4
29749,Black Widow (2010) #2,2010-05-12,/i/mg/3/b0/5a2844bf44738
30104,Iron Man Legacy (2010) #2,2010-05-12,/i/mg/5/d0/5b6312f0705af
30471,Siege (2009) #4,2010-05-12,/i/mg/9/20/517aee0b2667b
30725,Iron Man Noir (2010) #2,2010-05-12,/i/mg/6/e0/4f882be0327e9
31668,Web of Spider-Man (2009) #8,2010-05-12,/i/mg/f/40/55cccf7ad21b9
32410,Iron Man 2: Public Identity (2010) #3,2010-05-12,/i/mg/6/a0/5b6209d72d6b8
32767,Wolverine (2010) #900,2010-05-12,/i/mg/6/a0/594c342ce82f3
31153,Avengers: The Origin (2010) #2,2010-05-05,/i/mg/6/10/5c2e2b4a11994
31210,Astonishing Spider-Man & Wolverine (2010) #1,2010-05-05,/i/mg/e/00/519662176a478
32408,Iron Man 2: Public Identity (2010) #2,2010-05-05,/i/mg/6/30/5b6204645fb3e
29874,Wolverine Origins (2006) #47,2010-04-28,/i/mg/e/70/5847217990e58
30443,Invincible Iron Man (2008) #25,2010-04-28,/i/mg/9/b0/4f7c9d3a21c78
32406,Iron Man 2: Public Identity (2010) #1,2010-04-28,/i/mg/9/c0/5b61fe391d7b8
34988,Iron Man 2 - Nick Fury: Director of S.H.I.E.L.D. (2010) #1,2010-04-23,/i/mg/c/60/519bb64adde73
29295,Iron Manual Mark 3 (2010) #1,2010-04-21,/i/mg/9/10/5b60be4a085a9
29745,Black Widow (2010) #1,2010-04-14,/i/mg/6/10/5a285d403a1e9
30100,Iron Man Legacy (2010) #1,2010-04-14,/i/mg/6/60/5b62fd263274d
30119,Marvel Adventures Super Heroes (2010) #1,2010-04-14,/i/mg/8/b0/5d4dd80cb0602
30724,Iron Man Noir (2010) #1,2010-04-14,/i/mg/e/70/5b61bb9c0bb2b
30645,Wolverine Weapon X (2009) #12,2010-04-07,/i/mg/9/00/51e43e5a51b9a
31151,Avengers: The Origin (2010) #1,2010-04-07,/i/mg/2/f0/5c2e229039b13
32400,Wolverine MGC (2010) #66,2010-04-07,/i/mg/e/c0/4bac5bc258da3
28798,IRON MAN & THE ARMOR WARS GN-TPB (Trade Paperback),2010-03-31,/i/mg/9/c0/4f7b2b8d760e6
29389,Iron Man: I Am Iron Man (Trade Paperback),2010-03-31,/i/mg/3/70/4bb6347359e31
29873,Wolverine Origins (2006) #46,2010-03-31,/i/mg/0/03/5847204a71a16
954,DAREDEVIL/ECHO: PARTS OF A HOLE PREMIERE HC (Trade Paperback),2010-03-24,/i/mg/6/70/57226e635cd2d
30077,Free Comic Book Day (2010) #1,2010-03-24,/i/mg/a/50/5afdd8a572889
31446,Free Comic Book Day (2010) #1,2010-03-24,/i/mg/5/90/5afdda8c8aa9e
29872,Wolverine Origins (2006) #45,2010-03-17,/i/mg/3/90/58471f0b0e495
30470,Siege (2009) #3,2010-03-17,/i/mg/3/70/517ea96b73710
30442,Invincible Iron Man (2008) #24,2010-03-03,/i/mg/3/e0/58fa2737f1465
32262,Invincible Iron Man MGC (2010) #1,2010-03-03,/i/mg/8/70/4bacb4a211863
28061,Iron Man Vs. Whiplash (2009) #4,2010-02-24,/i/mg/3/90/516c20665f6a9
29967,Iron Man: I Am Iron Man! (2010) #2,2010-02-24,/i/mg/6/10/5a7a02e55c572
28088,Indomitable Iron Man Black and White (2010) #1,2010-02-03,/i/mg/c/c0/5b605e479ebcf
28335,Invincible Iron Man (2008) #23,2010-02-03,/i/mg/b/90/58fa1fa5b211a
30469,Siege (2009) #2,2010-02-03,/i/mg/f/90/517aede8d3af6
30643,Wolverine Weapon X (2009) #10,2010-02-03,/i/mg/8/d0/51e43d511ab8d
25887,Siege: Storming Asgard - Heroes & Villains (2009) #1,2010-01-27,/i/mg/c/70/5aeb5c4f53e19
28060,Iron Man Vs. Whiplash (2009) #3,2010-01-27,/i/mg/d/03/5b6892584d313
29613,Iron Man: I Am Iron Man! (2010) #1,2010-01-27,/i/mg/3/90/5a79f04390e43
29871,Wolverine Origins (2006) #44,2010-01-27,/i/mg/3/40/58471e0f171c3
27232,Wolverine Weapon X (2009) #9,2010-01-20,/i/mg/9/30/51e43d53d4af5
28334,Invincible Iron Man (2008) #22,2010-01-13,/i/mg/6/60/4f7c9550a80a4
30468,Siege (2009) #1,2010-01-06,/i/mg/9/50/59c2d0c4a857a
27201,Wolverine Origins (2006) #43,2009-12-23,/i/mg/f/a0/58471cdcbeff3
27231,Wolverine Weapon X (2009) #8,2009-12-23,/i/mg/6/f0/51e43d6f347f8
28059,Iron Man Vs. Whiplash (2009) #2,2009-12-23,/i/mg/c/80/5b687db262aee
29742,Black Widow & the Marvel Girls (2009) #2,2009-12-23,/i/mg/f/d0/4f79d3dfabb48
28333,Invincible Iron Man (2008) #21,2009-12-09,/i/mg/a/00/4f7c913e77a6d
28058,Iron Man Vs. Whiplash (2009) #1,2009-12-03,/i/mg/c/b0/4f882fe4d5a4a
28346,Iron Man: Requiem (2009) #1,2009-12-03,/i/mg/3/d0/5b7328fa50669
25540,Invincible Iron Man (2008) #20,2009-11-25,/i/mg/f/70/4f7c7a30cfef3
27179,Wolverine: First Class (2008) #21,2009-11-25,/i/mg/6/60/5aa98353236af
27200,Wolverine Origins (2006) #42,2009-11-18,/i/mg/3/90/58471bc921d37
27230,Wolverine Weapon X (2009) #7,2009-11-18,/i/mg/c/90/51e43d7a5d9bf
25702,Marvel Adventures Super Heroes (2008) #17,2009-11-11,/i/mg/c/60/5a2af4e950e5e
27576,Iron Man & the Armor Wars (2009) #4,2009-11-04,/i/mg/7/00/586c107aec699
24855,Dark Reign: Young Avengers (2009) #5,2009-10-28,/i/mg/e/d0/5bb3a940a7afc
27078,Wolverine Art Appreciation (2009) #1,2009-10-28,/i/mg/c/50/5ae9eca487a12
27178,Wolverine: First Class (2008) #20,2009-10-28,/i/mg/9/a0/5aa97d3a1c976
27188,Wolverine: Old Man Logan (Hardcover),2009-10-28,/i/mg/1/40/585188f36086c
27228,Wolverine Weapon X (2009) #6,2009-10-28,/i/mg/8/e0/51e43c404cd8a
25538,Invincible Iron Man (2008) #19,2009-10-21,/i/mg/9/30/4f7b10e09fe41
27199,Wolverine Origins (2006) #41,2009-10-21,/i/mg/1/00/58471a92860d8
26778,Iron Man: Iron Protocols (2009) #1,2009-10-14,/i/mg/6/90/5b61ed10649d9
27575,Iron Man & the Armor Wars (2009) #3,2009-10-07,/i/mg/2/f0/4f7ef1ee94ade
27226,Wolverine Weapon X (2009) #5,2009-09-30,/i/mg/9/60/51e43c56e5cd4
27198,Wolverine Origins (2006) #40,2009-09-23,/i/mg/f/03/58459c654c631
25537,Invincible Iron Man (2008) #18,2009-09-16,/i/mg/9/c0/4f7b0f65c9e15
25536,Invincible Iron Man (2008) #17,2009-09-02,/i/mg/9/c0/4f7b0e745f09d
27574,Iron Man & the Armor Wars (2009) #2,2009-09-02,/i/mg/9/f0/4f7b2d07788eb
27197,Wolverine Origins (2006) #39,2009-08-26,/i/mg/5/03/58459b3047d10
27224,Wolverine Weapon X (2009) #4,2009-08-19,/i/mg/6/40/51e43c4ed1727
25535,Invincible Iron Man (2008) #16,2009-08-05,/i/mg/9/50/4f7b0d63e5c52
26501,Iron Man & the Armor Wars (2009) #1,2009-08-05,/i/mg/9/c0/4f7b2b8d760e6
27196,Wolverine Origins (2006) #38,2009-07-22,/i/mg/6/d0/58459a1f56fc1
27543,Avengers: The Initiative (2007) #26,2009-07-22,/i/mg/b/90/4e8214ea4c0ab
27448,Iron Man Armored Adventures: Heart of a Hero (2009) #1,2009-07-15,/i/mg/b/80/4bb4bee0800d3
25534,Invincible Iron Man (2008) #15,2009-07-01,/i/mg/c/d0/4f7b0c3f991fd
24539,Avengers/Invaders (2008) #12,2009-06-24,/i/mg/2/80/5bbced7e91d4d
27222,Wolverine Weapon X (2009) #3,2009-06-24,/i/mg/6/c0/51e43c649de19
25533,Invincible Iron Man (2008) #14,2009-06-17,/i/mg/6/50/4f7b0b5169b80
27195,Wolverine Origins (2006) #37,2009-06-17,/i/mg/a/20/584598b2bde7d
24142,Wolverine (2003) #74,2009-06-10,/i/mg/4/00/58948b07e364b
24492,Astonishing Tales (2009) #5,2009-06-03,/i/mg/e/f0/4fabe00ea6b59
24157,Wolverine Origins (2006) #36,2009-05-28,/i/mg/1/50/58459717da269
24229,Wolverine Weapon X (2009) #2,2009-05-20,/i/mg/8/d0/51e43c6bf2b14
24141,Wolverine (2003) #73,2009-05-13,/i/mg/e/20/589489c728110
24189,Invincible Iron Man (2008) #13,2009-05-06,/i/mg/b/f0/4f7b0aada5870
24201,Astonishing Tales (2009) #4,2009-05-06,/i/mg/2/70/4fabe0bf8e64e
23947,X-Men Origins: Wolverine (2009) #1,2009-04-29,/i/mg/4/10/5893c18c3c648
23975,Avengers/Invaders (2008) #10,2009-04-29,/i/mg/f/b0/5bbced9559ec1
23957,Wolverine Origins (2006) #35,2009-04-22,/i/mg/9/70/5845953cbcf0a
23981,Wolverine: The Anniversary (2009) #1,2009-04-22,/i/mg/4/50/5939b9457b8d1
16642,MARVEL ADVENTURES IRON MAN VOL. 1: HEART OF STEEL DIGEST (Trade Paperback),2009-04-15,/i/mg/5/40/53504a5d21a2b
23547,Astonishing Tales: Iron Man 2020 Digital Comic (2009) #5,2009-04-08,/i/mg/6/30/5e0e27a73306f
23934,Wolverine (2003) #72,2009-04-08,/i/mg/d/03/5893a3d829215
24027,Wolverine Weapon X (2009) #1,2009-04-08,/i/mg/3/80/59385b275d1b2
23987,Invincible Iron Man (2008) #12,2009-04-01,/i/mg/c/f0/4f7b067ead9f5
23996,Astonishing Tales (2009) #3,2009-04-01,/i/mg/e/e0/4bb4058f2ecca
24549,Avengers/Invaders (2008) #9,2009-04-01,/i/mg/c/40/5c2cf9af17e30
23762,The Mighty Avengers (2007) #23,2009-03-25,/i/mg/7/10/4f7c8ff521376
23744,Wolverine (2003) #71,2009-03-18,/i/mg/b/f0/5893a2ccbb42b
23759,Wolverine Origins (2006) #34,2009-03-18,/i/mg/a/c0/5845941124673
23733,Adam: Legend of the Blue Marvel (2008) #5,2009-03-11,/i/mg/7/e0/56afc989993c6
23794,Invincible Iron Man (2008) #11,2009-03-11,/i/mg/9/90/4f7b05be5a667
23803,Astonishing Tales (2009) #2,2009-03-11,/i/mg/9/30/4bb5985f12ae0
23540,Astonishing Tales: Wolverine/Punisher Digital Comic (2008) #4,2009-03-04,/i/mg/3/10/4bb513708717a
23731,Wolverine and the X-Men Magazine (2009) #2,2009-03-04,/i/mg/b/d0/4bb59b0d0b46d
23732,Wolverine Poster Book (2009) #1,2009-03-04,/i/mg/9/00/4bb59b07b71c3
23879,Invincible Iron Man Vol. 1: The Five Nightmares (Trade Paperback),2009-03-04,/i/mg/c/70/59b94d3cc4cd1
23890,Wolverine: Weapon X (Trade Paperback),2009-03-04,/i/mg/3/30/4c36510d526f5
23598,Wolverine Origins (2006) #33,2009-02-25,/i/mg/4/40/584592f78cb80
23603,The Mighty Avengers (2007) #22,2009-02-25,/i/mg/c/60/4f7c8ef244ac0
23629,Wolverine: First Class (2008) #12,2009-02-25,/i/mg/8/50/5aa93ca03b107
23114,New Warriors (2007) #20,2009-02-11,/i/mg/9/20/5bc48fd01d165
23132,Avengers/Invaders (2008) #8,2009-02-11,/i/mg/9/30/5c1bcc9b32791
23164,Wolverine: Manifest Destiny (2008) #4,2009-02-11,/i/mg/c/80/5dceb6c45426f
23677,Hulk Vol. 1: Red Hulk (Trade Paperback),2009-02-11,/i/mg/e/70/5b6a13c21cdeb
23106,The Mighty Avengers (2007) #21,2009-02-04,/i/mg/9/04/4f7c8e76e8feb
23554,Astonishing Tales: One-Shots (Iron Man) Digital Comic (2008) #6,2009-02-04,/i/mg/b/40/image_not_available
23637,Invincible Iron Man (2008) #10,2009-02-04,/i/mg/3/60/58fe216652e02
23645,Astonishing Tales (2009) #1,2009-02-04,/i/mg/4/d0/56f2ee6696839
23138,Wolverine: First Class (2008) #11,2009-01-28,/i/mg/9/d0/5aa932f9c764d
23553,Astonishing Tales: One-Shots (Iron Man) Digital Comic (2008) #5,2009-01-28,/i/mg/b/40/image_not_available
23103,Wolverine Origins (2006) #32,2009-01-21,/i/mg/3/d0/584591cb34d66
23183,Ruins (2009) #1,2009-01-21,/i/mg/f/60/5e5d3cab78b3e
23552,Astonishing Tales: One-Shots (Iron Man) Digital Comic (2008) #4,2009-01-21,/i/mg/b/40/image_not_available
23551,Astonishing Tales: One-Shots (Iron Man) Digital Comic (2008) #3,2009-01-14,/i/mg/b/40/image_not_available
23149,Invincible Iron Man (2008) #9,2009-01-07,/i/mg/9/30/58fe205cd60b4
23150,Wolverine: Switchback (2009) #1,2009-01-07,/i/mg/9/e0/5dd56c8b3658b
23550,Astonishing Tales: One-Shots (Iron Man) Digital Comic (2008) #2,2009-01-07,/i/mg/b/40/image_not_available
42147,Secret Invasion (Trade Paperback),2009-01-07,/i/mg/c/50/62fa67fe413cb
20953,Marvel Adventures Iron Man Special Edition (2007) #1,2009-01-02,/i/mg/6/80/4bb8815c3645d
22876,Wolverine (2003) #70,2008-12-31,/i/mg/3/d0/5893a1e43d809
22935,Avengers/Invaders (2008) #7,2008-12-31,/i/mg/f/50/5bbcedd085b66
23534,Wolverine: Agent of Atlas (2008) #1,2008-12-31,/i/mg/b/90/5aea164a2ce60
23549,Astonishing Tales: One-Shots (Iron Man) Digital Comic (2008) #1,2008-12-31,/i/mg/f/80/4f6c78dacc6c1
17472,Onslaught Reborn (Trade Paperback),2008-12-24,/i/mg/8/80/5b43c1a6b5e02
22560,Ultimatum (2008) #2,2008-12-24,/i/mg/a/03/5a996e0583051
22896,Wolverine Origins (2006) #31,2008-12-24,/i/mg/1/30/58459085dd068
22914,New Warriors (2007) #19,2008-12-24,/i/mg/9/80/5bc0f5d7743a8
22500,The Mighty Avengers (2007) #20,2008-12-17,/i/mg/c/70/4d24f2ecc818d
22887,Moon Knight (2006) #25,2008-12-17,/i/mg/6/20/5a8c2d1815f50
22958,Invincible Iron Man (2008) #8,2008-12-17,/i/mg/c/20/58fe1ece1a711
23020,MARVEL MASTERWORKS: THE AVENGERS VOL. 8 HC (Trade Paperback),2008-12-17,/i/mg/3/f0/586e594ce0813
23021,MARVEL MASTERWORKS: THE AVENGERS VOL. 8 HC (Hardcover),2008-12-17,/i/mg/3/f0/586e594ce0813
23543,Astonishing Tales: Iron Man 2020 Digital Comic (2009) #1,2008-12-17,/i/mg/6/90/621e804ed9e16
22856,Adam: Legend of the Blue Marvel (2008) #2,2008-12-10,/i/mg/6/30/4f71c50230fd9
23537,Astonishing Tales: Wolverine/Punisher Digital Comic (2008) #1,2008-12-10,/i/mg/2/b0/56dddffcb60c9
22555,Secret Invasion: Front Line (2008) #5,2008-12-03,/i/mg/6/30/5151f526b4d7b
24123,Iron Man/Hulk/Fury (2008) #1,2008-12-03,/i/mg/3/90/5b60a968c6181
25557,Iron Man/Hulk/Fury (2008) #1,2008-12-03,/i/mg/b/40/image_not_available
22492,Wolverine Origins (2006) #30,2008-11-26,/i/mg/9/30/5841a60df2f4c
22508,New Warriors (2007) #18,2008-11-26,/i/mg/f/90/5bc0ec3d84e8f
22483,Iron Man: Director of S.H.I.E.L.D. (2007) #35,2008-11-19,/i/mg/2/f0/515302170faf9
22488,Moon Knight (2006) #24,2008-11-19,/i/mg/6/60/5a87153ba9b81
22524,Avengers/Invaders (2008) #6,2008-11-19,/i/mg/8/a0/5c2ce6f7b0011
22617,Marvel Masterworks: The Invincible Iron Man Vol. 5 (Trade Paperback),2008-11-19,/i/mg/e/70/6467d29498155
21358,Avengers Fairy Tales (2008) #4,2008-11-12,/i/mg/2/40/5c1d1b0355123
22475,Wolverine (2003) #69,2008-11-12,/i/mg/6/50/5893a124b72fb
22461,Adam: Legend of the Blue Marvel (2008) #1,2008-11-05,/i/mg/c/c0/4f68dc90cdb37
22546,Invincible Iron Man (2008) #7,2008-11-05,/i/mg/c/b0/58fe1d208da9e
24122,Iron Man: The End (2008) #1,2008-11-05,/i/mg/8/f0/5b6072dc61de1
25562,Iron Man: The End (2008) #1,2008-11-05,/i/mg/b/40/image_not_available
22284,Wolverine Origins (2006) #29,2008-10-29,/i/mg/9/c0/5841a4f94fab8
22274,Iron Man: Director of S.H.I.E.L.D. (2007) #34,2008-10-15,/i/mg/4/d0/51530221aeba0
22330,Avengers/Invaders (2008) #5,2008-10-08,/i/mg/4/e0/5bbcedbc24b9b
22355,Invincible Iron Man (2008) #6,2008-10-08,/i/mg/7/10/58fe185246dc7
22426,Iron Man: The Dragon Seed Saga (Trade Paperback),2008-10-08,/i/mg/1/a0/4bb5bdfcf150a
22433,ANNIHILATION CLASSIC HC (Hardcover),2008-10-08,/i/mg/8/e0/4bb511c7ac943
22851,Iron Man: Fast Friends (2008) #2,2008-09-30,/i/mg/c/50/4bb63c5c763ec
21962,Wolverine Origins (2006) #28,2008-09-24,/i/mg/6/30/5841a3c7b429a
21946,Iron Man: Director of S.H.I.E.L.D. (2007) #33,2008-09-17,/i/mg/6/10/5153022d8ccc9
21951,Moon Knight (2006) #22,2008-09-17,/i/mg/f/f0/5a8700188c203
22061,Captain America: The Death of Captain America Vol. 2 - The Burden of Dreams (Trade Paperback),2008-09-17,/i/mg/6/f0/62fe981c67b16
22850,Iron Man: Fast Friends (2008) #1,2008-09-17,/i/mg/9/50/4bb64d007a88f
22058,X-Men Vs. Apocalypse Vol. 2: Ages of Apocalypse (Trade Paperback),2008-09-10,/i/mg/c/10/4bb715b6b9fa1
22030,Invincible Iron Man (2008) #5,2008-09-03,/i/mg/4/20/58fe1784a4736
22046,Iron Man: Golden Avenger (2008) #1,2008-09-03,/i/mg/9/80/4bb69690d0e5c
21710,Wolverine (2003) #68,2008-08-27,/i/mg/3/c0/5893a0662f25f
21715,New Avengers (2004) #44,2008-08-27,/i/mg/f/c0/5773ecde71cde
21813,X-Men: The Complete Onslaught Epic Book 3 (Trade Paperback),2008-08-27,/i/mg/5/80/51cb31fe21154
21823,Marvel Adventures Iron Man Vol. 3: Hero by Design (Trade Paperback),2008-08-27,/i/mg/d/20/58f68b8b4a6cf
21719,Iron Man: Director of S.H.I.E.L.D. (2007) #32,2008-08-20,/i/mg/f/e0/51683b12d5422
21723,Moon Knight (2006) #21,2008-08-20,/i/mg/3/b0/5a86ef0558711
21802,Mighty Avengers Vol. 1: The Ultron Initiative (Trade Paperback),2008-08-20,/i/mg/3/60/51ddb65403874
21774,Secret Invasion: Inhumans (2008) #1,2008-08-13,/i/mg/3/50/5151f453b05f9
21377,Iron Man: Viva Las Vegas (2008) #2,2008-08-06,/i/mg/6/50/563cfc7020f47
21761,Avengers/Invaders (2008) #4,2008-08-06,/i/mg/a/b0/4f71bae99969f
21788,Invincible Iron Man (2008) #4,2008-08-06,/i/mg/4/04/58fe1669ddedd
21508,Wolverine (2003) #67,2008-07-30,/i/mg/a/70/58939f6aee3a9
21531,Wolverine Origins (2006) #27,2008-07-30,/i/mg/8/80/5841a2f1ac04c
21604,Thor by J. Michael Straczynski Vol. 1 (Trade Paperback),2008-07-30,/i/mg/f/10/59f9f1c00ebaa
21449,X-MEN: KITTY PRYDE & WOLVERINE PREMIERE HC (Trade Paperback),2008-07-23,/i/mg/7/50/4c365dc98c587
21585,Marvel Adventures Super Heroes (2008) #1,2008-07-23,/i/mg/b/d0/5dc1e2b2b941d
21517,Iron Man: Director of S.H.I.E.L.D. (2007) #31,2008-07-16,/i/mg/5/e0/51683b21beb53
21555,Iron Man: Legacy of Doom (2008) #4,2008-07-09,/i/mg/d/90/51683836431b6
21590,Invincible Iron Man (2008) #3,2008-07-09,/i/mg/6/b0/58fe15502f47d
21596,Secret Invasion: Front Line (2008) #1,2008-07-02,/i/mg/3/10/5151f571134de
21350,Wolverine Origins (2006) #26,2008-06-25,/i/mg/9/60/5841a1d49dc6c
21330,Wolverine (2003) #66,2008-06-18,/i/mg/6/90/5899faf0241c2
21338,Iron Man: Director of S.H.I.E.L.D. (2007) #30,2008-06-18,/i/mg/f/b0/51683b22501b5
21378,Iron Man: Legacy of Doom (2008) #3,2008-06-11,/i/mg/d/03/5168383fc3347
21424,Captain America: The Death of Captain America Vol. 1 (Trade Paperback),2008-06-11,/i/mg/c/20/51ddb4619cad5
21394,Avengers/Invaders (2008) #2,2008-06-04,/i/mg/f/10/5bbcea3f8a408
21398,Secret Invasion (2008) #3,2008-06-04,/i/mg/8/90/5151efd6b1a12
21416,Invincible Iron Man (2008) #2,2008-06-04,/i/mg/5/b0/58fe144bc0400
21229,Marvel Adventures Iron Man (2007) #13,2008-05-29,/i/mg/d/10/58f68bbe2c8c6
21295,X-Men: The Complete Onslaught Epic Book 2 (Trade Paperback),2008-05-29,/i/mg/c/00/51dd8ce3e11f1
20674,Giant-Size Astonishing X-Men (2008) #1,2008-05-28,/i/mg/a/03/5f6a144615747
21186,Iron Man: Director of S.H.I.E.L.D. (2007) #29,2008-05-21,/i/mg/6/30/51683b30b67cd
21206,Wolverine Origins (2006) #25,2008-05-21,/i/mg/6/a0/5841a0e96e5d4
21212,The Mighty Avengers (2007) #14,2008-05-21,/i/mg/2/70/4d251a5d20343
21180,Wolverine (2003) #65,2008-05-14,/i/mg/4/50/58939c4e672b5
21236,Iron Man: Legacy of Doom (2008) #2,2008-05-14,/i/mg/4/10/5168384a9e49a
21280,All-New Iron Manual (2008) #1,2008-05-14,/i/mg/6/40/56b225de124f7
21234,Iron Man: Viva Las Vegas (2008) #1,2008-05-07,/i/mg/c/80/563cfd77bbb53
